Site,Year,Season,SurveyType,TideZone,Transect,Quad,Species,Density
TaurangaHead,2006,Winter,Quads_All_species,High,1,5,Petrolisthes sp,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,3,Petrolisthes sp,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,5,Petrolisthes sp,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,3,Petrolisthes sp,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,Petrolisthes sp,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,4,Petrolisthes sp,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,2,Petrolisthes sp,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,4,Petrolisthes sp,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,5,Petrolisthes sp,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,1,Petrolisthes sp,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,2,Petrolisthes sp,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,2,Petrolisthes sp,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,3,Petrolisthes sp,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,1,Petrolisthes sp,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Petrolisthes sp,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,4,Petrolisthes sp,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Petrolisthes sp,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,5,Petrolisthes sp,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,5,Petrolisthes sp,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,1,Petrolisthes sp,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,5,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,2,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,1,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,1,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,1,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,3,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,5,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,3,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,1,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,2,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,4,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,2,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,3,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,3,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,2,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,2,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,2,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,2,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,1,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,3,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,4,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,5,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,5,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,2,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,5,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,4,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,4,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,1,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,3,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,2,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,3,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,3,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,4,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,4,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,4,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,5,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,2,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,4,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,3,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,1,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,3,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,1,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,4,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,4,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,2,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,1,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,1,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,5,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,4,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,1,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,5,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,1,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,4,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,3,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,2,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,2,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,3,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,4,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,5,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,5,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,3,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,5,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,3,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,5,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,3,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,4,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,2,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,4,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,5,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,1,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,2,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,2,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,3,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,1,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,4,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,5,Acanthochitona zelandica,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,5,Acanthochitona zelandica,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,1,Acanthochitona zelandica,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,5,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,2,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,1,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,1,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,1,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,3,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,5,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,3,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,1,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,2,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,4,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,2,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,3,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,3,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,2,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,2,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,2,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,2,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,1,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,3,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,4,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,5,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,5,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,2,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,5,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,4,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,4,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,1,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,3,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,2,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,3,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,3,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,4,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,4,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,4,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,5,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,2,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,4,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,3,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,1,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,3,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,1,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,4,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,4,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,2,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,1,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,1,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,5,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,4,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,1,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,5,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,1,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,4,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,3,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,2,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,2,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,3,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,4,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,5,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,5,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,3,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,5,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,3,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,5,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,3,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,4,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,2,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,4,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,5,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,1,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,2,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,2,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,3,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,1,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,4,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,5,Buccinulum sp,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,5,Buccinulum sp,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,1,Buccinulum sp,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,5,Stichaster australis,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,2,Stichaster australis,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,2,Stichaster australis,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,1,Stichaster australis,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,1,Stichaster australis,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Stichaster australis,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,1,Stichaster australis,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,3,Stichaster australis,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,5,Stichaster australis,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Stichaster australis,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,3,Stichaster australis,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,1,Stichaster australis,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,2,Stichaster australis,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Stichaster australis,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,4,Stichaster australis,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,2,Stichaster australis,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,3,Stichaster australis,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,3,Stichaster australis,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,2,Stichaster australis,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,2,Stichaster australis,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,2,Stichaster australis,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,2,Stichaster australis,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,1,Stichaster australis,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,3,Stichaster australis,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,Mid,3,1,Stichaster australis,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,4,Stichaster australis,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,5,Stichaster australis,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,5,Stichaster australis,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,2,Stichaster australis,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,3,Stichaster australis,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,5,Stichaster australis,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,1,4,Stichaster australis,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,4,Stichaster australis,0
TaurangaHead,2005,Winter,Quads_All_species,Mid,2,1,Stichaster australis,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,4,Stichaster australis,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,3,Stichaster australis,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,2,Stichaster australis,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,3,Stichaster australis,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,3,Stichaster australis,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,High,3,4,Stichaster australis,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,4,Stichaster australis,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,1,4,Stichaster australis,0
TaurangaHead,2005,Winter,Quads_Large_&_Rare_species_only,Mid,3,5,Stichaster australis,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,5,Stichaster australis,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,2,Stichaster australis,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,4,Stichaster australis,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,3,Stichaster australis,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,Stichaster australis,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,1,Stichaster australis,0
TaurangaHead,2006,Winter,Quads_Large_&_Rare_species_only,High,3,3,Stichaster australis,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,1,Stichaster australis,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,4,Stichaster australis,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,4,Stichaster australis,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,2,Stichaster australis,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,1,Stichaster australis,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,1,Stichaster australis,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,5,Stichaster australis,0
TaurangaHead,2005,Winter,Quads_All_species,High,2,4,Stichaster australis,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,1,Stichaster australis,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,5,Stichaster australis,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,1,Stichaster australis,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,4,Stichaster australis,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,3,Stichaster australis,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,2,Stichaster australis,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,2,Stichaster australis,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,3,Stichaster australis,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,2,4,Stichaster australis,0
TaurangaHead,2006,Winter,Quads_All_species,Mid,1,5,Stichaster australis,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,5,Stichaster australis,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,3,Stichaster australis,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,5,Stichaster australis,0
TaurangaHead,2006,Summer,Quads_All_species,High,2,3,Stichaster australis,0
TaurangaHead,2006,Winter,Quads_All_species,High,2,5,Stichaster australis,0
TaurangaHead,2005,Winter,Quads_All_species,High,1,3,Stichaster australis,0
TaurangaHead,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,Stichaster australis,0
TaurangaHead,2006,Summer,Quads_All_species,High,1,4,Stichaster australis,0
TaurangaHead,2006,Winter,Quads_All_species,High,1,2,Stichaster australis,0
TaurangaHead,2006,Summer,Quads_All_species,Mid,2,4,Stichaster australis,0
